time,range_raw,copol_raw,time,range_raw,crosspol_raw,time,weather_inside_temperature,time,weather_outside_temperature,time,weather_inside_humidity,time,weather_outside_humidity,time,weather_wind_speed,time,weather_wind_direction,time,weather_barometric_pressure,time,weather_dew_point,time,weather_rain_rate,time,elevation_angle,time,azimuth_angle,time,copol_background,time,crosspol_background,time,telescope_temperature,time,detector_temperature,time,laser_temperature,time,date_yyyyMMdd,time,time_hhmmss,time,year,time,month,time,day,time,hour,time,minute,time,second,time,aod_age_secs,time,latitude,time,longitude,time,altitude,time,laser_energy,time,syncpulse,time,range_raw,copol_snr,time,range_raw,crosspol_snr,time,aeronet_aod,time,sda_aod_totals,time,sda_aod_fines,time,sda_aod_coarses,time,sda_ae_totals,time,sda_ae_fines,time,sda_dae_totals,time,sda_dae_fines,time,range_nrb,copol_nrb,time,range_nrb,crosspol_nrb,time,range_radiometer,radiometer_temperature,time,range_radiometer,radiometer_vaporDensity,time,range_radiometer,radiometer_liquid,time,range_radiometer,radiometer_relativeHumidity,time,number_of_clouds,number_of_cloud_outlines,clouds,time,number_of_clouds,pbls,time,range_vbp,extinction_coefficient,time,range_vbp,mass_concentration,time,range_vbp,VBP,time,range_nrb,depolarization_ratio,time,range_nrb,particle_type,time,number_of_particle_type,particle_type_mapping,time,lidar_ratio,time,aod
83.7125,14.839726,0.0011304478,83.7125,14.839726,0.00072884123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,14.839726,1.1998602,83.7125,14.839726,0.12295197,,,,,,,,,,,,,,,,,83.7125,14.929665,0.015130435,83.7125,14.929665,0.004293806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,14.929665,1.0000001e-07,83.7125,14.929665,7.0,,,,,,,
83.7125,14.869706,0.0010114532,83.7125,14.869706,0.0006395953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,14.869706,0.8472488,83.7125,14.869706,-0.18949464,,,,,,,,,,,,,,,,,83.7125,14.959643,0.018221613,83.7125,14.959643,-0.0067417766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,14.959643,1.0000001e-07,83.7125,14.959643,7.0,,,,,,,
83.7125,14.899685,0.0010114532,83.7125,14.899685,0.0007437155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,14.899685,0.85478735,83.7125,14.899685,0.14783645,,,,,,,,,,,,,,,,,83.7125,14.989623,0.002997861,83.7125,14.989623,0.00078765274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,14.989623,1.0000001e-07,83.7125,14.989623,7.0,,,,,,,
83.7125,14.929665,0.0011006991,83.7125,14.929665,0.00083296146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,14.929665,1.1539205,83.7125,14.929665,0.48156112,,,,,,,,,,,,,,,,,83.7125,15.019603,0.0034447624,83.7125,15.019603,-0.0031471269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.019603,1.0000001e-07,83.7125,15.019603,7.0,,,,,,,
83.7125,14.959643,0.0012048193,83.7125,14.959643,0.00072884123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,14.959643,1.4387358,83.7125,14.959643,0.10922832,,,,,,,,,,,,,,,,,83.7125,15.049582,0.0035297866,83.7125,15.049582,0.0075470307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.049582,1.0000001e-07,83.7125,15.049582,7.0,,,,,,,
83.7125,14.989623,0.0009370816,83.7125,14.989623,0.00078833854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,14.989623,0.60178006,83.7125,14.989623,0.34478965,,,,,,,,,,,,,,,,,83.7125,15.079561,0.02144459,83.7125,15.079561,-0.0028420994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.079561,1.0000001e-07,83.7125,15.079561,7.0,,,,,,,
83.7125,15.019602,0.0010114532,83.7125,15.019602,0.0006842183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.019602,0.8597488,83.7125,15.019602,-0.03970101,,,,,,,,,,,,,,,,,83.7125,15.10954,-0.005027042,83.7125,15.10954,-0.003471698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.10954,1.0000001e-07,83.7125,15.10954,7.0,,,,,,,
83.7125,15.049582,0.0010114531,83.7125,15.049582,0.0008180871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.049582,0.83906424,83.7125,15.049582,0.41101372,,,,,,,,,,,,,,,,,83.7125,15.13952,0.010918553,83.7125,15.13952,0.0058907354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.13952,1.0000001e-07,83.7125,15.13952,7.0,,,,,,,
83.7125,15.07956,0.0012048193,83.7125,15.07956,0.00071396696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.07956,1.4626788,83.7125,15.07956,0.05440733,,,,,,,,,,,,,,,,,83.7125,15.169498,0.009481369,83.7125,15.169498,-0.004066014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.169498,1.0000001e-07,83.7125,15.169498,7.0,,,,,,,
83.7125,15.10954,0.00068421836,83.7125,15.10954,0.0007288412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.10954,-0.1900105,83.7125,15.10954,0.13186145,,,,,,,,,,,,,,,,,83.7125,15.199478,0.02796904,83.7125,15.199478,-0.006544786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.199478,1.0000001e-07,83.7125,15.199478,7.0,,,,,,,
83.7125,15.139519,0.0009817047,83.7125,15.139519,0.00083296146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.139519,0.7796719,83.7125,15.139519,0.46975052,,,,,,,,,,,,,,,,,83.7125,15.229457,0.008152133,83.7125,15.229457,-0.0019755026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.229457,1.0000001e-07,83.7125,15.229457,7.0,,,,,,,
83.7125,15.169498,0.0010412019,83.7125,15.169498,0.00069909263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.169498,0.9229283,83.7125,15.169498,0.0075552296,,,,,,,,,,,,,,,,,83.7125,15.259437,0.025676722,83.7125,15.259437,0.014451896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.259437,1.0000001e-07,83.7125,15.259437,7.0,,,,,,,
83.7125,15.199477,0.001294065,83.7125,15.199477,0.0008032128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.199477,1.7426726,83.7125,15.199477,0.3310849,,,,,,,,,,,,,,,,,83.7125,15.289415,0.0122460155,83.7125,15.289415,0.0008389421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.289415,1.0000001e-07,83.7125,15.289415,7.0,,,,,,,
83.7125,15.229457,0.0010709505,83.7125,15.229457,0.00071396696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.229457,1.0215425,83.7125,15.229457,0.07025307,,,,,,,,,,,,,,,,,83.7125,15.319395,0.025821049,83.7125,15.319395,-0.0055427556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.319395,1.0000001e-07,83.7125,15.319395,7.0,,,,,,,
83.7125,15.259436,0.0012345678,83.7125,15.259436,0.0009668303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.259436,1.5461105,83.7125,15.259436,0.8663732,,,,,,,,,,,,,,,,,83.7125,15.349374,0.01920957,83.7125,15.349374,0.00070270314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.349374,1.0000001e-07,83.7125,15.349374,7.0,,,,,,,
83.7125,15.289415,0.0010412019,83.7125,15.289415,0.0007734642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.289415,0.9406469,83.7125,15.289415,0.24976847,,,,,,,,,,,,,,,,,83.7125,15.379354,0.014200051,83.7125,15.379354,0.0011041644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.379354,1.0000001e-07,83.7125,15.379354,7.0,,,,,,,
83.7125,15.319394,0.0012494422,83.7125,15.319394,0.0006395954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.319394,1.6195102,83.7125,15.319394,-0.2154828,,,,,,,,,,,,,,,,,83.7125,15.409332,0.014609234,83.7125,15.409332,0.0050105224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.409332,1.0000001e-07,83.7125,15.409332,7.0,,,,,,,
83.7125,15.349374,0.001189945,83.7125,15.349374,0.0007734642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.349374,1.4242661,83.7125,15.349374,0.22922796,,,,,,,,,,,,,,,,,83.7125,15.439312,0.009764336,83.7125,15.439312,0.0041314834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.439312,1.0000001e-07,83.7125,15.439312,7.0,,,,,,,
83.7125,15.379354,0.0010709504,83.7125,15.379354,0.0008180871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.379354,1.0375353,83.7125,15.379354,0.3981204,,,,,,,,,,,,,,,,,83.7125,15.469291,0.019696942,83.7125,15.469291,-0.001589688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.469291,1.0000001e-07,83.7125,15.469291,7.0,,,,,,,
83.7125,15.409332,0.0011453221,83.7125,15.409332,0.0007883385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.409332,1.2703893,83.7125,15.409332,0.32844126,,,,,,,,,,,,,,,,,83.7125,15.49927,0.008096408,83.7125,15.49927,-0.0017039191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.49927,1.0000001e-07,83.7125,15.49927,7.0,,,,,,,
83.7125,15.439312,0.0009817046,83.7125,15.439312,0.0008180872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.439312,0.76188636,83.7125,15.439312,0.4245912,,,,,,,,,,,,,,,,,83.7125,15.529249,0.009283739,83.7125,15.529249,-0.0028364013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.529249,1.0000001e-07,83.7125,15.529249,7.0,,,,,,,
83.7125,15.469291,0.0011601964,83.7125,15.469291,0.00071396696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.469291,1.2724165,83.7125,15.469291,0.0758159,,,,,,,,,,,,,,,,,83.7125,15.559229,-0.007928835,83.7125,15.559229,0.0011114497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.559229,1.0000001e-07,83.7125,15.559229,7.0,,,,,,,
83.7125,15.49927,0.0009817047,83.7125,15.49927,0.00072884123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.49927,0.7435614,83.7125,15.49927,0.09963025,,,,,,,,,,,,,,,,,83.7125,15.589208,0.004214271,83.7125,15.589208,0.005041397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.589208,1.0000001e-07,83.7125,15.589208,7.0,,,,,,,
83.7125,15.529249,0.0009817047,83.7125,15.529249,0.0006544697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.529249,0.74160767,83.7125,15.529249,-0.1460537,,,,,,,,,,,,,,,,,83.7125,15.619187,-0.0016460828,83.7125,15.619187,-0.0074290093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.619187,1.0000001e-07,83.7125,15.619187,7.0,,,,,,,
83.7125,15.559229,0.00080321287,83.7125,15.559229,0.0007734642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.559229,0.1678912,83.7125,15.559229,0.26842165,,,,,,,,,,,,,,,,,83.7125,15.649166,-0.006897049,83.7125,15.649166,0.013637527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.649166,1.0000001e-07,83.7125,15.649166,7.0,,,,,,,
83.7125,15.589208,0.00086271006,83.7125,15.589208,0.00087758433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.589208,0.3697479,83.7125,15.589208,0.6152098,,,,,,,,,,,,,,,,,83.7125,15.679146,-0.0023118798,83.7125,15.679146,-0.0023238407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.679146,1.0000001e-07,83.7125,15.679146,7.0,,,,,,,
83.7125,15.619187,0.0007437155,83.7125,15.619187,0.00066934404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.619187,-0.013936017,83.7125,15.619187,-0.09975668,,,,,,,,,,,,,,,,,83.7125,15.709125,0.00602561,83.7125,15.709125,-0.009299114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.709125,1.0000001e-07,83.7125,15.709125,7.0,,,,,,,
83.7125,15.649166,0.0007883384,83.7125,15.649166,0.000996579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.649166,0.14835677,83.7125,15.649166,1.0000863,,,,,,,,,,,,,,,,,83.7125,15.739104,0.012967768,83.7125,15.739104,-0.0035727965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.739104,1.0000001e-07,83.7125,15.739104,7.0,,,,,,,
83.7125,15.679146,0.00087758445,83.7125,15.679146,0.0007585898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.679146,0.4011249,83.7125,15.679146,0.23314881,,,,,,,,,,,,,,,,,83.7125,15.769083,0.016839119,83.7125,15.769083,0.004190398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.769083,1.0000001e-07,83.7125,15.769083,7.0,,,,,,,
83.7125,15.709125,0.00086271006,83.7125,15.709125,0.0005949724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.709125,0.37687245,83.7125,15.709125,-0.35158345,,,,,,,,,,,,,,,,,83.7125,15.799063,0.010182394,83.7125,15.799063,-0.01209132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.799063,1.0000001e-07,83.7125,15.799063,7.0,,,,,,,
83.7125,15.739104,0.0009817047,83.7125,15.739104,0.0007734641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.739104,0.7536196,83.7125,15.739104,0.2612008,,,,,,,,,,,,,,,,,83.7125,15.829042,0.010448989,83.7125,15.829042,-0.011265597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.829042,1.0000001e-07,83.7125,15.829042,7.0,,,,,,,
83.7125,15.769083,0.001100699,83.7125,15.769083,0.00078833854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.769083,1.123952,83.7125,15.769083,0.3143196,,,,,,,,,,,,,,,,,83.7125,15.859021,-0.002128889,83.7125,15.859021,-0.008315868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.859021,1.0000001e-07,83.7125,15.859021,7.0,,,,,,,
83.7125,15.799063,0.0009519559,83.7125,15.799063,0.0006098467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.799063,0.6541102,83.7125,15.799063,-0.27614412,,,,,,,,,,,,,,,,,83.7125,15.889001,0.005758787,83.7125,15.889001,0.0040264213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.889001,1.0000001e-07,83.7125,15.889001,7.0,,,,,,,
83.7125,15.8290415,0.0009817046,83.7125,15.8290415,0.0005949724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.8290415,0.74728787,83.7125,15.8290415,-0.32955116,,,,,,,,,,,,,,,,,83.7125,15.91898,0.0005569482,83.7125,15.91898,-0.006973487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.91898,1.0000001e-07,83.7125,15.91898,7.0,,,,,,,
83.7125,15.859021,0.00071396696,83.7125,15.859021,0.00066934404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.859021,-0.11080996,83.7125,15.859021,-0.066847295,,,,,,,,,,,,,,,,,83.7125,15.948959,0.0025136338,83.7125,15.948959,0.0013861828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.948959,1.0000001e-07,83.7125,15.948959,7.0,,,,,,,
83.7125,15.889,0.00087758445,83.7125,15.889,0.0007734642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.889,0.44811004,83.7125,15.889,0.26485083,,,,,,,,,,,,,,,,,83.7125,15.978938,0.0002438128,83.7125,15.978938,-0.005386761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.978938,1.0000001e-07,83.7125,15.978938,7.0,,,,,,,
83.7125,15.91898,0.00087758433,83.7125,15.91898,0.0006693439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.91898,0.4405917,83.7125,15.91898,-0.07670483,,,,,,,,,,,,,,,,,83.7125,16.008917,0.0036084172,83.7125,16.008917,-0.004763998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.008917,1.0000001e-07,83.7125,16.008917,7.0,,,,,,,
83.7125,15.948958,0.00090733304,83.7125,15.948958,0.0007734642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.948958,0.5081963,83.7125,15.948958,0.25626183,,,,,,,,,,,,,,,,,83.7125,16.038897,0.011172095,83.7125,16.038897,0.0042785886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.038897,1.0000001e-07,83.7125,16.038897,7.0,,,,,,,
83.7125,15.978938,0.000818087,83.7125,15.978938,0.000713967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,15.978938,0.2522006,83.7125,15.978938,0.046002384,,,,,,,,,,,,,,,,,83.7125,16.068876,0.013538411,83.7125,16.068876,0.0038323302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.068876,1.0000001e-07,83.7125,16.068876,7.0,,,,,,,
83.7125,16.008917,0.0008924587,83.7125,16.008917,0.0007883384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.008917,0.46030957,83.7125,16.008917,0.3110027,,,,,,,,,,,,,,,,,83.7125,16.098856,0.008177579,83.7125,16.098856,0.0058740284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.098856,1.0000001e-07,83.7125,16.098856,7.0,,,,,,,
83.7125,16.038897,0.0010114532,83.7125,16.038897,0.00083296146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.038897,0.8541379,83.7125,16.038897,0.42860878,,,,,,,,,,,,,,,,,83.7125,16.128834,0.0043390547,83.7125,16.128834,0.0036746492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.128834,1.0000001e-07,83.7125,16.128834,7.0,,,,,,,
83.7125,16.068876,0.0010412018,83.7125,16.068876,0.0008180871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.068876,0.94890106,83.7125,16.068876,0.41616464,,,,,,,,,,,,,,,,,83.7125,16.158813,0.003928323,83.7125,16.158813,0.013833404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.158813,1.0000001e-07,83.7125,16.158813,7.0,,,,,,,
83.7125,16.098854,0.0009668304,83.7125,16.098854,0.00087758445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.098854,0.67789966,83.7125,16.098854,0.6042247,,,,,,,,,,,,,,,,,83.7125,16.188793,0.016638687,83.7125,16.188793,0.0034455184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.188793,1.0000001e-07,83.7125,16.188793,7.0,,,,,,,
83.7125,16.128834,0.00084783573,83.7125,16.128834,0.0008180871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.128834,0.32713613,83.7125,16.128834,0.40018356,,,,,,,,,,,,,,,,,83.7125,16.218773,0.012423188,83.7125,16.218773,-0.008836354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.218773,1.0000001e-07,83.7125,16.218773,7.0,,,,,,,
83.7125,16.158813,0.00081808714,83.7125,16.158813,0.0008924587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.158813,0.24297026,83.7125,16.158813,0.66163826,,,,,,,,,,,,,,,,,83.7125,16.24875,-0.0026962992,83.7125,16.24875,0.0072987806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.24875,1.0000001e-07,83.7125,16.24875,7.0,,,,,,,
83.7125,16.188793,0.0009668303,83.7125,16.188793,0.00081808714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.188793,0.68513656,83.7125,16.188793,0.4014936,,,,,,,,,,,,,,,,,83.7125,16.27873,0.008087756,83.7125,16.27873,0.0075891707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.27873,1.0000001e-07,83.7125,16.27873,7.0,,,,,,,
83.7125,16.218773,0.000996579,83.7125,16.218773,0.0007288413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.218773,0.79828066,83.7125,16.218773,0.1267862,,,,,,,,,,,,,,,,,83.7125,16.30871,0.005438839,83.7125,16.30871,-0.0067621823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.30871,1.0000001e-07,83.7125,16.30871,7.0,,,,,,,
83.7125,16.24875,0.00084783573,83.7125,16.24875,0.0008478358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.24875,0.34337056,83.7125,16.24875,0.4950392,,,,,,,,,,,,,,,,,83.7125,16.33869,-0.0049014236,83.7125,16.33869,-0.0086840205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.33869,1.0000001e-07,83.7125,16.33869,7.0,,,,,,,
83.7125,16.27873,0.00090733304,83.7125,16.27873,0.0008180871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.27873,0.51793647,83.7125,16.27873,0.39909184,,,,,,,,,,,,,,,,,83.7125,16.368668,0.016173935,83.7125,16.368668,0.0035224739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.368668,1.0000001e-07,83.7125,16.368668,7.0,,,,,,,
83.7125,16.30871,0.00093708164,83.7125,16.30871,0.00069909263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.30871,0.6009215,83.7125,16.30871,-0.0023267334,,,,,,,,,,,,,,,,,83.7125,16.398647,0.01961607,83.7125,16.398647,0.007452639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.398647,1.0000001e-07,83.7125,16.398647,7.0,,,,,,,
83.7125,16.33869,0.00072884123,83.7125,16.33869,0.0006544697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.33869,-0.0791581,83.7125,16.33869,-0.14430703,,,,,,,,,,,,,,,,,83.7125,16.428627,0.015826479,83.7125,16.428627,-0.006793945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.428627,1.0000001e-07,83.7125,16.428627,7.0,,,,,,,
83.7125,16.368668,0.0010560763,83.7125,16.368668,0.0007883385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.368668,1.0073884,83.7125,16.368668,0.29458255,,,,,,,,,,,,,,,,,83.7125,16.458607,0.008088095,83.7125,16.458607,0.014274385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.458607,1.0000001e-07,83.7125,16.458607,7.0,,,,,,,
83.7125,16.398647,0.0010858248,83.7125,16.398647,0.0008180871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.398647,1.0672648,83.7125,16.398647,0.39770085,,,,,,,,,,,,,,,,,83.7125,16.488585,0.019613467,83.7125,16.488585,0.00188781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.488585,1.0000001e-07,83.7125,16.488585,7.0,,,,,,,
83.7125,16.428627,0.0009817047,83.7125,16.428627,0.0007139669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.428627,0.78459024,83.7125,16.428627,0.06347439,,,,,,,,,,,,,,,,,83.7125,16.518564,-0.0049605956,83.7125,16.518564,0.00090413925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7125,16.518564,1.0000001e-07,83.7125,16.518564,7.0,,,,,,,
