a2672316.421332
Narit-cm 23/07/2026 16:40:13 23/07/2026 16:42:13 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 05024 0 0750 3.75 00532.p 0 0 01 000 16 002401 0.500 BT0
1 2 1 04090 0 0750 3.75 00532.p 0 0 01 000 16 002401 0.500 S2A0
1 1 1 05024 0 0750 3.75 00532.p 0 0 00 000 00 002401 3.1746 BC0
1 3 1 04090 0 0750 3.75 00532.p 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 05024 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
532.000 .p Analog 0 	532.000 .p Analog StErr 0 	532.000 .p Photon Counting 0 	532.000 .p PC StErr 0 	0.000 .o Overflow Info 0 
6.02665	0.0010339	1.39942	0.152009	0
6.02682	0.00103105	1.26614	0.142827	0
6.0284	0.00104234	1.31612	0.147588	0
6.028	0.00101685	1.38276	0.149289	0
6.02734	0.0010232	1.1995	0.141127	0
6.02607	0.000982858	1.1162	0.136366	0
6.02543	0.000954254	1.1162	0.136366	0
6.0258	0.000946925	1.09954	0.133646	0
6.02534	0.000954449	1.33278	0.146568	0
6.0271	0.00103235	1.34944	0.150989	0
6.0276	0.00104312	1.59933	0.161531	0
6.02761	0.00103669	1.64931	0.165612	0
6.0271	0.00105674	1.48272	0.15609	0
6.02737	0.001016	1.1995	0.141127	0
6.02769	0.00102599	1.29946	0.146568	0
6.02631	0.00101133	1.08288	0.134666	0
6.02458	0.000971053	1.06622	0.131605	0
6.02606	0.00101224	1.39942	0.152009	0
6.02789	0.00105576	1.46606	0.15507	0
6.02644	0.00100355	1.18284	0.138407	0
6.02423	0.000964437	1.1162	0.136366	0
6.02736	0.00105751	1.3661	0.153709	0
6.02822	0.00106011	1.41608	0.150989	0
6.02559	0.0010664	1.41608	0.15643	0
6.02648	0.00101127	1.29946	0.148608	0
6.02764	0.00103533	1.04956	0.132625	0
6.0275	0.00102956	1.51603	0.159491	0
6.02756	0.00100407	1.3661	0.150309	0
6.02625	0.00100348	1.13286	0.137386	0
6.025	0.000997582	1.21616	0.140107	0
6.02745	0.00101477	1.26614	0.144868	0
6.02755	0.00104824	1.39942	0.153709	0
6.02578	0.00101172	0.932945	0.123104	0
6.02618	0.00102002	1.18284	0.138407	0
6.02674	0.00100258	1.09954	0.137726	0
6.02545	0.000999268	1.2828	0.143848	0
6.0275	0.0010125	1.56601	0.160171	0
6.02816	0.00100828	1.39942	0.149969	0
6.02665	0.00101866	1.16618	0.139427	0
6.02686	0.00104552	1.4494	0.15439	0
6.02749	0.00101179	1.14952	0.136366	0
6.02634	0.00102061	1.2828	0.143848	0
6.02688	0.00104915	1.3661	0.148268	0
6.0266	0.00102826	1.18284	0.140447	0
6.02584	0.0010376	1.3661	0.150309	0
6.02625	0.000989863	1.33278	0.146568	0
6.02596	0.000999593	1.21616	0.140107	0
6.02686	0.00101905	1.3661	0.150309	0
6.02661	0.00105278	1.3661	0.148268	0
6.02576	0.000997971	1.06622	0.131605	0
6.02577	0.000994793	1.1995	0.145208	0
6.02795	0.00106861	1.3661	0.150309	0
6.02657	0.00100783	1.08288	0.132625	0
6.02552	0.000973648	1.38276	0.149289	0
6.02627	0.000966967	1.24948	0.143848	0
6.02601	0.000992393	1.09954	0.135686	0
6.02597	0.000991744	1.26614	0.144868	0
6.02787	0.00101237	1.29946	0.148608	0
6.02772	0.00104675	1.34944	0.149289	0
6.025	0.00102703	0.966264	0.125484	0
6.02438	0.000982664	1.23282	0.144868	0
6.02651	0.00103728	1.2828	0.143848	0
6.02722	0.00102379	1.4494	0.15439	0
6.02504	0.0010005	1.14952	0.138407	0
6.0235	0.000956849	0.966264	0.127524	0
6.02552	0.00104357	1.29946	0.146568	0
6.02598	0.00100219	1.01624	0.128545	0
6.02625	0.000986361	1.56601	0.15847	0
6.02868	0.00108541	1.49938	0.15847	0
6.02559	0.00104039	1.21616	0.144188	0
6.02463	0.00097021	1.24948	0.147928	0
6.02734	0.00101769	1.29946	0.144868	0
6.02766	0.00104461	1.58267	0.160851	0
6.02697	0.00103339	1.16618	0.139427	0
6.02685	0.00105207	1.29946	0.148608	0
6.02763	0.00101678	1.49938	0.15847	0
6.02601	0.000982404	0.932945	0.123104	0
6.0251	0.000972091	1.1162	0.138407	0
6.02599	0.000953735	0.866306	0.118683	0
6.02696	0.000988436	1.13286	0.137386	0
6.02642	0.00102165	1.31612	0.145548	0
6.02765	0.00103112	1.23282	0.141127	0
6.02665	0.00100991	1.18284	0.138407	0
6.02658	0.00101321	1.13286	0.137386	0
6.02726	0.000991031	1.14952	0.136366	0
6.02752	0.00102748	1.46606	0.15507	0
6.02755	0.00102074	1.33278	0.146568	0
6.02769	0.000991031	1.09954	0.133646	0
6.02664	0.000993171	1.18284	0.140447	0
6.02764	0.00106043	1.46606	0.160511	0
6.02756	0.00102061	1.53269	0.161871	0
6.02655	0.00102165	1.1995	0.139087	0
6.02651	0.00102229	1.14952	0.136366	0
6.02753	0.000989734	1.49938	0.15677	0
6.02724	0.00101788	1.26614	0.144868	0
6.02504	0.00101159	1.26614	0.144868	0
6.02606	0.00101017	1.21616	0.140107	0
6.02685	0.0010088	1.14952	0.138407	0
6.02612	0.00100095	1.1995	0.139087	0
6.02711	0.00103767	1.58267	0.160851	0
6.0288	0.00105233	1.54935	0.15745	0
6.02914	0.00107256	1.38276	0.150989	0
6.03009	0.00104072	1.54935	0.159151	0
6.02847	0.00100874	1.24948	0.143848	0
6.02542	0.00101938	1.46606	0.15507	0
6.02704	0.00101639	1.43274	0.15541	0
6.02727	0.000996869	1.24948	0.142147	0
6.02637	0.00101879	1.49938	0.15507	0
6.02755	0.00101581	1.2828	0.145888	0
6.02749	0.00103027	1.64931	0.162211	0
6.02724	0.000997906	0.999584	0.127524	0
6.02623	0.00100264	1.23282	0.144868	0
6.0268	0.0010258	1.31612	0.145548	0
6.02727	0.00102658	1.48272	0.15439	0
6.02683	0.0010509	1.29946	0.146568	0
6.02563	0.00101503	1.24948	0.143848	0
6.02641	0.00103916	1.2828	0.143848	0
6.02753	0.0010435	1.38276	0.150989	0
6.02565	0.000988955	0.982924	0.126504	0
6.02524	0.00102424	1.46606	0.15711	0
6.02704	0.00100569	1.26614	0.148608	0
6.02658	0.00105083	1.33278	0.146568	0
6.02513	0.000992328	1.18284	0.140447	0
6.02538	0.000988372	1.18284	0.140447	0
6.02681	0.000983053	1.18284	0.140447	0
6.02731	0.00103196	1.24948	0.143848	0
6.02677	0.00102502	1.1995	0.139087	0
6.02727	0.000996609	1.16618	0.141467	0
6.02761	0.00103436	1.31612	0.147588	0
6.02718	0.00103799	1.26614	0.142827	0
6.02602	0.000996479	1.14952	0.136366	0
6.02544	0.000946146	1.13286	0.137386	0
6.0276	0.000990123	1.24948	0.142147	0
6.02845	0.0010341	1.23282	0.144868	0
6.02679	0.00100121	1.31612	0.145548	0
6.02633	0.00101347	1.31612	0.145548	0
6.0274	0.00102028	1.13286	0.135346	0
6.02619	0.0010341	1.18284	0.142147	0
6.0245	0.00102846	1.13286	0.139427	0
6.02601	0.0010483	1.29946	0.150309	0
6.02626	0.00102015	1.18284	0.140447	0
6.02593	0.00103176	1.2828	0.149629	0
6.0266	0.00103416	1.1995	0.141127	0
6.0278	0.0010675	1.51603	0.159491	0
6.02589	0.00105966	1.14952	0.138407	0
6.02428	0.00104305	1.38276	0.150989	0
6.02535	0.000971572	0.966264	0.125484	0
6.02597	0.0010031	1.21616	0.142147	0
6.02694	0.00100543	1.38276	0.152689	0
6.02721	0.00101484	1.38276	0.15643	0
6.02644	0.000990123	1.14952	0.140447	0
6.02601	0.00100193	1.21616	0.140107	0
6.02787	0.00096807	1.1995	0.139087	0
6.02929	0.00104675	1.46606	0.15507	0
6.02857	0.00101218	1.23282	0.143167	0
6.02706	0.0010053	1.1995	0.141127	0
6.0279	0.0010256	1.2828	0.145888	0
6.027	0.000994469	1.08288	0.132625	0
6.026	0.00101399	1.43274	0.153709	0
6.02687	0.00105362	1.34944	0.147248	0
6.02592	0.000998166	1.1162	0.138407	0
6.02503	0.00100167	0.999584	0.127524	0
6.02634	0.00102204	1.26614	0.144868	0
6.02629	0.00100906	1.21616	0.144188	0
6.02479	0.00102495	1.31612	0.149289	0
6.02529	0.000971832	1.1162	0.134326	0
6.02608	0.00101951	1.2828	0.145888	0
6.02641	0.00100303	1.23282	0.141127	0
6.02801	0.00103125	1.49938	0.15847	0
6.02914	0.00106543	1.49938	0.15847	0
6.02658	0.00102755	1.24948	0.142147	0
6.02462	0.00101795	1.18284	0.140447	0
6.02629	0.00101289	1.24948	0.145888	0
6.02755	0.00103741	1.1995	0.145208	0
6.02639	0.00100608	1.1162	0.138407	0
6.02618	0.0010402	1.29946	0.150309	0
6.02699	0.00100374	1.48272	0.15439	0
6.02659	0.000989863	0.749688	0.113242	0
6.02553	0.00101931	1.26614	0.144868	0
6.02614	0.000995506	1.2828	0.145888	0
6.02585	0.00101107	1.13286	0.137386	0
6.02593	0.000995506	1.21616	0.140107	0
6.02564	0.000982599	1.14952	0.138407	0
6.02548	0.000992134	0.882965	0.120043	0
6.02548	0.00100374	1.09954	0.135686	0
6.0253	0.000982469	1.34944	0.147248	0
6.02663	0.000971183	1.26614	0.142827	0
6.02772	0.00103468	1.3661	0.148268	0
6.02784	0.0010186	1.54935	0.15745	0
6.02928	0.00107568	1.4494	0.152689	0
6.02695	0.00105109	1.3661	0.148268	0
6.02508	0.00102242	1.39942	0.149969	0
6.02629	0.00100562	1.13286	0.135346	0
6.02531	0.000978123	1.04956	0.132625	0
6.02572	0.00103442	1.2828	0.145888	0
6.02654	0.00102807	1.09954	0.133646	0
6.02734	0.00103702	1.38276	0.149289	0
6.02808	0.00101568	1.38276	0.150989	0
6.02736	0.00104072	1.2828	0.143848	0
6.02599	0.00103455	1.33278	0.146568	0
6.02674	0.00100848	1.21616	0.142147	0
6.02702	0.0010005	1.38276	0.149289	0
6.02627	0.00100848	1.16618	0.139427	0
6.02638	0.00101613	1.18284	0.140447	0
6.0269	0.00102106	1.49938	0.15677	0
6.02709	0.00105349	1.51603	0.15575	0
6.0275	0.00101989	1.31612	0.145548	0
6.02737	0.00100679	1.21616	0.140107	0
6.02918	0.00103235	1.56601	0.161871	0
6.02757	0.00104357	1.26614	0.146908	0
6.0256	0.00100355	1.38276	0.149289	0
6.0274	0.00104273	1.61599	0.162551	0
6.02795	0.00106381	1.21616	0.142147	0
6.02745	0.00104487	1.43274	0.153709	0
6.0271	0.00103371	1.26614	0.144868	0
6.0281	0.00101905	1.58267	0.160851	0
6.02749	0.00100556	1.23282	0.141127	0
6.02684	0.00108871	1.48272	0.166292	0
6.02749	0.00102625	1.1995	0.139087	0
6.02626	0.000985258	1.34944	0.147248	0
6.02662	0.00101639	1.21616	0.144188	0
6.02616	0.00103786	1.24948	0.145888	0
6.02653	0.000985647	1.1995	0.139087	0
6.02686	0.000976956	1.31612	0.147588	0
6.0257	0.000994858	1.16618	0.139427	0
6.02542	0.000997128	1.1995	0.141127	0
6.02644	0.00101516	1.33278	0.146568	0
6.02638	0.00100323	0.982924	0.126504	0
6.02627	0.000993301	1.1995	0.139087	0
6.02701	0.0010378	1.14952	0.138407	0
6.02657	0.00101004	1.4494	0.152689	0
6.02725	0.0010016	1.21616	0.142147	0
6.02656	0.000971961	1.09954	0.133646	0
6.02816	0.0010138	1.46606	0.15507	0
6.02818	0.00103235	1.54935	0.161191	0
6.02773	0.00104149	1.41608	0.150989	0
6.02618	0.00101373	1.24948	0.142147	0
6.02547	0.000969821	1.21616	0.142147	0
6.02673	0.00102813	1.3661	0.150309	0
6.02744	0.0010531	1.21616	0.142147	0
6.02526	0.00103948	1.48272	0.15439	0
6.02401	0.000992717	0.899625	0.121063	0
6.02435	0.000999463	1.23282	0.141127	0
6.02754	0.00102645	1.39942	0.149969	0
6.02769	0.00104642	1.41608	0.152689	0
6.02713	0.00104746	1.33278	0.148268	0
6.02498	0.00102294	1.2828	0.145888	0
6.0256	0.00103416	1.29946	0.144868	0
6.02763	0.000987074	1.04956	0.130585	0
6.0273	0.00105959	1.53269	0.15847	0
6.0279	0.00101484	1.23282	0.141127	0
6.02693	0.00100841	1.38276	0.149289	0
6.02772	0.000999787	1.08288	0.132625	0
6.02688	0.00100232	1.39942	0.149969	0
6.02647	0.000986037	1.04956	0.132625	0
6.02712	0.00102165	1.04956	0.132625	0
6.02817	0.00101269	1.38276	0.15473	0
6.02641	0.000992653	1.16618	0.141467	0
6.02523	0.00103416	1.59933	0.163571	0
6.02599	0.0010186	1.1162	0.134326	0
6.02686	0.00103092	1.59933	0.159831	0
6.02674	0.00102683	1.13286	0.135346	0
6.02642	0.00106296	1.34944	0.150989	0
6.0261	0.000991874	0.932945	0.123104	0
6.02658	0.00103345	1.39942	0.149969	0
6.02804	0.00102735	1.46606	0.153369	0
6.02508	0.00100102	1.1995	0.141127	0
6.02573	0.00101626	1.23282	0.144868	0
6.02758	0.00100965	1.33278	0.146568	0
6.02699	0.00100245	1.3661	0.148268	0
6.02696	0.001045	1.29946	0.146568	0
6.02731	0.00102586	1.24948	0.145888	0
6.02569	0.00104642	1.29946	0.144868	0
6.02763	0.0010282	1.3661	0.148268	0
6.02811	0.00106102	1.59933	0.159831	0
6.02797	0.0010531	1.3661	0.150309	0
6.02806	0.00101964	1.38276	0.149289	0
6.02625	0.0010042	1.18284	0.140447	0
6.02573	0.000989734	1.31612	0.149289	0
6.02721	0.00102515	1.26614	0.144868	0
6.02716	0.00101321	1.24948	0.142147	0
6.02621	0.00102281	1.31612	0.149289	0
6.02605	0.00096567	1.13286	0.137386	0
6.0256	0.00103345	1.01624	0.130585	0
6.02768	0.0010088	1.46606	0.15507	0
6.02788	0.00102651	1.34944	0.153029	0
6.02684	0.00103559	1.2828	0.145888	0
6.02765	0.00104312	1.34944	0.150989	0
6.02727	0.00102651	1.26614	0.144868	0
6.02783	0.00106212	1.3661	0.148268	0
6.0262	0.000998685	1.18284	0.140447	0
6.02439	0.00101263	1.1995	0.141127	0
6.02651	0.00097501	1.29946	0.146568	0
6.02732	0.00102184	1.21616	0.140107	0
6.02569	0.0010064	1.1162	0.134326	0
6.02562	0.00100368	1.34944	0.149289	0
6.02727	0.00103397	1.38276	0.149289	0
6.02762	0.00099609	1.06622	0.131605	0
6.02583	0.000976891	1.23282	0.144868	0
6.02657	0.00101711	1.14952	0.138407	0
6.02784	0.0010354	1.3661	0.150309	0
6.02809	0.00105628	1.21616	0.142147	0
6.02753	0.00100368	1.26614	0.142827	0
6.02624	0.000989085	1.21616	0.142147	0
6.02597	0.0010101	1.23282	0.146908	0
6.02678	0.00100569	1.18284	0.138407	0
6.02694	0.00103832	1.31612	0.147588	0
6.02747	0.00103767	1.31612	0.147588	0
6.02687	0.00101269	1.23282	0.143167	0
6.02642	0.000996609	1.31612	0.147588	0
6.02602	0.000988372	1.1995	0.145208	0
6.02596	0.000989215	1.1995	0.141127	0
6.0248	0.000972026	1.13286	0.137386	0
6.0252	0.000953476	0.966264	0.125484	0
6.02611	0.000971378	1.21616	0.140107	0
6.02535	0.000962686	1.26614	0.142827	0
6.02587	0.000971832	1.24948	0.142147	0
6.02727	0.00101023	1.24948	0.143848	0
6.02752	0.00104104	1.31612	0.147588	0
6.02577	0.00099875	1.23282	0.141127	0
6.02524	0.000991939	1.38276	0.152689	0
6.02633	0.000985518	1.0329	0.129565	0
6.02508	0.000989734	1.09954	0.133646	0
6.02611	0.000967421	1.2828	0.145888	0
6.02763	0.000981821	1.34944	0.147248	0
6.02816	0.00102904	1.34944	0.149289	0
6.02764	0.00103138	1.21616	0.140107	0
6.02828	0.00102911	1.51603	0.159491	0
6.02809	0.00105576	1.56601	0.15847	0
6.02895	0.00103138	1.54935	0.15745	0
6.02721	0.00101574	1.18284	0.138407	0
6.02573	0.00100647	1.14952	0.136366	0
6.02673	0.00101269	1.23282	0.141127	0
6.02537	0.000996285	1.2828	0.143848	0
6.02515	0.000992847	1.06622	0.131605	0
6.02675	0.00095873	1.04956	0.132625	0
6.02608	0.000980783	1.16618	0.141467	0
6.02682	0.00101081	1.39942	0.15541	0
6.02801	0.00103877	1.53269	0.15847	0
6.02821	0.00105823	1.61599	0.160851	0
6.02804	0.00104526	1.51603	0.15575	0
6.02717	0.00107652	1.59933	0.164932	0
6.02645	0.00101925	1.2828	0.145888	0
6.02779	0.00100478	1.29946	0.146568	0
6.02807	0.000997452	1.3661	0.150309	0
6.02731	0.00100601	1.1162	0.134326	0
6.02698	0.000997063	1.1162	0.134326	0
6.02814	0.00101341	1.58267	0.159151	0
6.02896	0.00109993	1.31612	0.147588	0
6.02711	0.00102865	1.3661	0.148268	0
6.02632	0.0010618	1.38276	0.149289	0
6.02735	0.00103741	1.16618	0.137386	0
6.02717	0.00103559	1.34944	0.149289	0
6.02699	0.00102872	1.23282	0.146908	0
6.02825	0.00103832	1.56601	0.160171	0
6.02825	0.00103819	1.46606	0.153369	0
6.02568	0.00104221	1.39942	0.152009	0
6.02622	0.000982339	1.16618	0.137386	0
6.02709	0.0010007	1.13286	0.139427	0
6.02631	0.000971767	1.31612	0.147588	0
6.02637	0.00105265	1.31612	0.145548	0
6.02552	0.00102677	1.08288	0.132625	0
6.02554	0.000985583	1.18284	0.138407	0
6.02626	0.00100958	1.29946	0.148608	0
6.02623	0.00100569	1.38276	0.150989	0
6.02738	0.00102255	1.66597	0.164932	0
6.02838	0.00103916	1.31612	0.149289	0
6.02831	0.00107827	1.63265	0.166632	0
6.02642	0.00101743	1.21616	0.140107	0
6.02632	0.00101944	1.4494	0.15609	0
6.02645	0.000982664	1.24948	0.142147	0
6.02682	0.00104007	1.33278	0.146568	0
6.02755	0.00100673	1.4494	0.15439	0
6.02728	0.00102722	1.48272	0.15609	0
6.02661	0.00103144	1.26614	0.142827	0
6.02785	0.00101976	1.56601	0.15847	0
6.02565	0.000987788	1.16618	0.139427	0
6.02524	0.00097021	1.04956	0.130585	0
6.02804	0.00100115	1.2828	0.143848	0
6.02698	0.00100258	1.18284	0.138407	0
6.02628	0.000983507	1.09954	0.135686	0
6.0276	0.00103754	1.4494	0.15609	0
6.02679	0.00101438	1.21616	0.142147	0
6.02527	0.00102035	1.31612	0.145548	0
6.02606	0.00100128	1.06622	0.131605	0
6.02587	0.00103209	1.49938	0.15677	0
6.02573	0.00104571	1.1995	0.141127	0
6.02638	0.00102113	1.3661	0.150309	0
6.02665	0.00103896	1.0329	0.131605	0
6.02472	0.00100919	1.04956	0.130585	0
6.02507	0.00101075	1.23282	0.143167	0
6.02505	0.000992717	1.01624	0.128545	0
6.02295	0.000983053	1.06622	0.135686	0
6.02593	0.00098208	1.16618	0.139427	0
6.0281	0.00105142	1.38276	0.150989	0
6.02515	0.00102061	1.13286	0.135346	0
6.0251	0.0010411	1.3661	0.150309	0
6.0272	0.00104033	1.2828	0.145888	0
6.02571	0.000991226	1.0329	0.131605	0
6.02588	0.00102216	1.1995	0.141127	0
6.02659	0.00099369	1.26614	0.146908	0
6.02736	0.00102392	1.33278	0.146568	0
6.0273	0.00101068	1.38276	0.149289	0
6.0269	0.00104973	1.39942	0.152009	0
6.02695	0.00105511	1.29946	0.144868	0
6.02751	0.00107276	1.38276	0.152689	0
6.02741	0.00107127	1.43274	0.15711	0
6.02662	0.00104065	1.1995	0.141127	0
6.02524	0.00100316	1.13286	0.135346	0
6.02649	0.00100971	1.26614	0.142827	0
6.02701	0.000999917	1.14952	0.138407	0
6.02563	0.00100251	1.14952	0.138407	0
6.02502	0.00100439	1.3661	0.150309	0
6.02709	0.00100647	1.26614	0.144868	0
6.0271	0.00101976	1.21616	0.140107	0
6.02508	0.00101432	1.1995	0.141127	0
6.02525	0.00103125	1.39942	0.15541	0
6.02601	0.00106193	1.2828	0.143848	0
6.02692	0.00103332	1.41608	0.150989	0
6.0269	0.00107535	1.43274	0.153709	0
6.0266	0.00104344	1.48272	0.15609	0
6.02744	0.00104655	1.39942	0.152009	0
6.02701	0.00107555	1.38276	0.149289	0
6.02607	0.00102515	1.24948	0.143848	0
6.02786	0.00108022	1.56601	0.160171	0
6.02845	0.00107172	1.58267	0.164251	0
6.02639	0.00103592	1.24948	0.143848	0
6.02599	0.00099609	1.26614	0.142827	0
6.02723	0.00100251	1.34944	0.149289	0
6.02789	0.00100692	1.29946	0.146568	0
6.02679	0.000992134	1.24948	0.142147	0
6.02779	0.00103656	1.3661	0.150309	0
6.02681	0.00103332	1.26614	0.142827	0
6.0246	0.00102113	1.31612	0.145548	0
6.02482	0.00103566	1.09954	0.137726	0
6.02665	0.00102437	1.39942	0.152009	0
6.02669	0.0010317	1.23282	0.141127	0
6.02559	0.000991809	1.18284	0.138407	0
6.02478	0.00098461	0.899625	0.121063	0
6.02554	0.00101354	1.1995	0.141127	0
6.02598	0.000997063	1.2828	0.147588	0
6.02522	0.00096087	1.29946	0.144868	0
6.02591	0.00101912	1.33278	0.148268	0
6.02542	0.00103494	1.1162	0.138407	0
6.02405	0.000959638	0.966264	0.125484	0
6.02559	0.000977864	1.09954	0.135686	0
6.02638	0.000988566	1.18284	0.138407	0
6.02634	0.000998944	1.13286	0.137386	0
6.02536	0.000955551	1.01624	0.128545	0
6.0256	0.00102456	1.31612	0.145548	0
6.02728	0.00101847	1.41608	0.15439	0
6.02849	0.00105213	1.16618	0.139427	0
6.02792	0.00102288	1.31612	0.147588	0
6.02945	0.00107023	1.56601	0.161871	0
6.02862	0.00105978	1.2828	0.147588	0
6.02611	0.00101983	1.18284	0.142147	0
6.02671	0.00101944	1.26614	0.144868	0
6.02649	0.00100887	1.18284	0.140447	0
6.02733	0.00100887	1.54935	0.15745	0
6.02758	0.00101399	1.24948	0.142147	0
6.02434	0.00097994	1.06622	0.135686	0
6.02497	0.00100699	1.1995	0.141127	0
6.02665	0.00101458	1.1995	0.143167	0
6.02536	0.00101555	1.09954	0.133646	0
6.02569	0.00103507	1.1995	0.139087	0
6.02682	0.00100342	1.01624	0.130585	0
6.0248	0.000980004	1.21616	0.140107	0
6.02585	0.00104694	1.3661	0.153709	0
6.02696	0.0010245	1.34944	0.149289	0
6.02594	0.00104	1.16618	0.139427	0
6.02525	0.000985907	1.06622	0.133646	0
6.02622	0.00102288	1.16618	0.139427	0
6.02678	0.000976437	1.24948	0.143848	0
6.02598	0.00101477	1.43274	0.153709	0
6.02597	0.00100342	1.16618	0.137386	0
6.02676	0.00100154	0.949604	0.128545	0
6.02653	0.00100848	1.48272	0.161191	0
6.02679	0.00104759	1.13286	0.135346	0
6.02788	0.00101769	1.46606	0.153369	0
6.02882	0.0010603	1.29946	0.144868	0
6.02692	0.00102768	1.2828	0.143848	0
6.02629	0.00103053	1.18284	0.140447	0
6.02648	0.00103105	1.2828	0.145888	0
6.02634	0.0010029	1.18284	0.144188	0
6.02696	0.000979356	1.3661	0.148268	0
6.02726	0.00103092	1.41608	0.15439	0
6.02564	0.00103663	1.3661	0.152009	0
6.02735	0.00100978	1.26614	0.142827	0
6.02872	0.00103475	1.59933	0.164932	0
6.02632	0.0010498	1.63265	0.166632	0
6.02517	0.00102515	1.24948	0.143848	0
6.02704	0.00104636	1.58267	0.160851	0
6.02809	0.00104513	1.33278	0.148268	0
6.02604	0.00102748	1.09954	0.133646	0
6.02634	0.000991485	1.38276	0.150989	0
6.02748	0.00102917	1.51603	0.15575	0
6.02759	0.00104415	1.41608	0.152689	0
6.02736	0.00103507	1.43274	0.151669	0
6.0265	0.00102923	1.16618	0.137386	0
6.02694	0.00098675	1.26614	0.142827	0
6.0271	0.00103014	1.48272	0.15609	0
6.02795	0.001021	1.1162	0.136366	0
6.02642	0.0010053	1.09954	0.135686	0
6.02685	0.00101503	1.38276	0.149289	0
6.02764	0.00100777	1.1162	0.134326	0
6.02697	0.00100802	1.24948	0.143848	0
6.02569	0.00096301	1.08288	0.134666	0
6.02772	0.00104681	1.56601	0.161871	0
6.02911	0.00103086	1.16618	0.139427	0
6.0289	0.00107548	1.61599	0.165952	0
6.02686	0.00104506	1.39942	0.152009	0
6.02622	0.00102314	1.43274	0.151669	0
6.02763	0.00105414	1.49938	0.15507	0
6.02689	0.000997582	1.0329	0.129565	0
6.02603	0.00101827	1.23282	0.143167	0
6.0264	0.00102943	1.2828	0.143848	0
6.02633	0.00104895	1.08288	0.140787	0
6.02641	0.000997063	1.24948	0.142147	0
6.02809	0.00104227	1.63265	0.164932	0
6.02753	0.0010437	1.39942	0.153709	0
6.02609	0.00103864	1.31612	0.147588	0
6.02567	0.00100381	0.899625	0.121063	0
6.02508	0.00098448	1.21616	0.142147	0
6.02665	0.00101497	1.2828	0.143848	0
6.02728	0.00103014	1.14952	0.138407	0
6.02674	0.000998879	1.23282	0.141127	0
6.02599	0.000978902	1.21616	0.140107	0
6.02625	0.000961454	1.1162	0.138407	0
6.02558	0.000965994	1.26614	0.142827	0
6.02647	0.000979096	1.21616	0.144188	0
6.02693	0.00097968	1.31612	0.147588	0
6.02653	0.000981042	1.41608	0.150989	0
6.02609	0.0010079	1.21616	0.142147	0
6.02742	0.00101146	1.26614	0.142827	0
6.02665	0.000998425	1.14952	0.138407	0
6.02597	0.000967421	1.34944	0.149289	0
6.02752	0.00106828	1.66597	0.166632	0
6.02746	0.00103501	1.2828	0.145888	0
6.02623	0.00103228	1.31612	0.147588	0
6.02731	0.0010365	1.49938	0.15677	0
6.02765	0.00102242	1.43274	0.15711	0
6.02737	0.00103864	1.33278	0.148268	0
6.02571	0.00100037	1.2828	0.143848	0
6.02567	0.000950622	0.982924	0.128545	0
6.0272	0.00102424	1.49938	0.162211	0
6.02817	0.00102385	1.38276	0.150989	0
6.02715	0.00103786	1.1995	0.141127	0
6.02758	0.00101899	1.33278	0.146568	0
6.0273	0.00104046	1.46606	0.153369	0
6.02586	0.000978577	0.949604	0.124464	0
6.02535	0.000981042	1.33278	0.148268	0
6.02809	0.00105362	1.39942	0.152009	0
6.02817	0.00105907	1.4494	0.15439	0
6.02729	0.00103079	1.43274	0.153709	0
6.02804	0.00101237	1.26614	0.142827	0
6.02772	0.00104461	1.63265	0.164932	0
6.02689	0.00103747	1.26614	0.144868	0
6.02699	0.00101938	1.18284	0.138407	0
6.02769	0.00103819	1.51603	0.159491	0
6.02742	0.0010304	1.31612	0.145548	0
6.02574	0.00104273	1.23282	0.144868	0
6.02708	0.00104156	1.46606	0.153369	0
6.02685	0.00101568	1.2828	0.147588	0
6.02535	0.00101529	1.18284	0.138407	0
6.02582	0.00101542	1.38276	0.150989	0
6.02536	0.000983507	1.08288	0.136706	0
6.02538	0.00100108	1.21616	0.142147	0
6.02704	0.00099142	1.3661	0.150309	0
6.02677	0.00100329	1.21616	0.140107	0
6.02618	0.00103553	1.38276	0.152689	0
6.02751	0.00105628	1.3661	0.148268	0
6.02832	0.00101678	1.1162	0.134326	0
6.02783	0.00104467	1.61599	0.164251	0
6.02766	0.00102755	1.21616	0.140107	0
6.02612	0.00100271	1.33278	0.150309	0
6.02682	0.00104007	1.43274	0.15541	0
6.02754	0.00102807	1.33278	0.148268	0
6.02687	0.00102606	1.14952	0.138407	0
6.02574	0.00100439	1.23282	0.141127	0
6.02525	0.00100614	1.3661	0.152009	0
6.02637	0.00100562	1.21616	0.145888	0
6.02643	0.00102482	1.09954	0.137726	0
6.02504	0.00097981	1.01624	0.128545	0
6.02621	0.00099875	1.24948	0.143848	0
6.02697	0.000974037	1.24948	0.142147	0
6.02716	0.00103715	1.4494	0.152689	0
6.02788	0.00103819	1.4494	0.15609	0
6.02674	0.00103027	1.23282	0.143167	0
6.02567	0.00101698	1.24948	0.143848	0
6.02615	0.00102528	1.14952	0.140447	0
6.02596	0.000992912	1.23282	0.141127	0
