a2672316.531416
Narit-cm 23/07/2026 16:51:14 23/07/2026 16:53:14 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 05024 0 0750 3.75 00532.s 0 0 01 000 16 002401 0.500 BT0
1 2 1 04090 0 0750 3.75 00532.s 0 0 01 000 16 002401 0.500 S2A0
1 1 1 05024 0 0750 3.75 00532.s 0 0 00 000 00 002401 3.1746 BC0
1 3 1 04090 0 0750 3.75 00532.s 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 05024 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
532.000 .s Analog 0 	532.000 .s Analog StErr 0 	532.000 .s Photon Counting 0 	532.000 .s PC StErr 0 	0.000 .o Overflow Info 0 
6.00688	0.000587912	0	0	0
6.00597	0.000605619	0	0	0
6.00591	0.000600301	0	0	0
6.00541	0.000589339	0	0	0
6.00607	0.000576172	0	0	0
6.00618	0.000595241	0	0	0
6.0054	0.000590377	0	0	0
6.00541	0.000612624	0	0	0
6.00534	0.000601209	0	0	0
6.0046	0.000602636	0	0	0
6.00438	0.000590636	0	0	0
6.00553	0.000601338	0	0	0
6.00463	0.000591155	0	0	0
6.00493	0.000591544	0	0	0
6.0058	0.000599911	0	0	0
6.00531	0.000598484	0	0	0
6.00514	0.000597447	0	0	0
6.005	0.000595436	0	0	0
6.00561	0.000593555	0	0	0
6.00611	0.000591739	0	0	0
6.00597	0.000599328	0	0	0
6.00783	0.000606722	0	0	0
6.00648	0.000594657	0	0	0
6.00523	0.000592841	0	0	0
6.00607	0.000590247	0	0	0
6.00643	0.000584344	0	0	0
6.00536	0.000605619	0	0	0
6.0066	0.000598874	0	0	0
6.00665	0.000600755	0	0	0
6.00564	0.000596474	0	0	0
6.0054	0.00059096	0	0	0
6.00567	0.000587847	0	0	0
6.00561	0.000592063	0	0	0
6.00529	0.00058895	0	0	0
6.00501	0.00060309	0	0	0
6.00461	0.00059829	0	0	0
6.00479	0.000596214	0	0	0
6.00535	0.000608214	0	0	0
6.00369	0.000604841	0	0	0
6.00447	0.000589274	0	0	0
6.00586	0.000588106	0	0	0
6.0049	0.000606333	0	0	0
6.00491	0.000590895	0	0	0
6.00595	0.000591285	0	0	0
6.00551	0.000593036	0	0	0
6.00647	0.000595501	0	0	0
6.00698	0.000611976	0	0	0
6.00683	0.00059816	0	0	0
6.00704	0.000603933	0	0	0
6.0057	0.00060536	0	0	0
6.00562	0.000592971	0	0	0
6.00602	0.000609057	0	0	0
6.00509	0.000598744	0	0	0
6.00529	0.000588755	0	0	0
6.00477	0.000603803	0	0	0
6.00393	0.000572993	0	0	0
6.00486	0.000599587	0	0	0
6.00521	0.000570723	0	0	0
6.00528	0.000587912	0	0	0
6.0048	0.000602441	0	0	0
6.0041	0.000604841	0	0	0
6.00455	0.000604063	0	0	0
6.00387	0.000599522	0	0	0
6.00392	0.000589209	0	0	0
6.00556	0.000595371	0	0	0
6.00696	0.00060296	0	0	0
6.00599	0.000587652	0	0	0
6.00628	0.000583631	0	0	0
6.00559	0.000587198	0	0	0
6.00588	0.000582917	0	0	0
6.0066	0.000596539	0	0	0
6.00625	0.000604192	0	0	0
6.00675	0.00061003	0	0	0
6.00698	0.000596409	0	0	0
6.00544	0.00060776	0	0	0
6.00484	0.000597252	0	0	0
6.00534	0.000604711	0	0	0
6.00645	0.000589987	0	0	0
6.00625	0.000586615	0	0	0
6.00524	0.000592193	0	0	0
6.004	0.000589793	0	0	0
6.00475	0.00059122	0	0	0
6.00467	0.000595566	0	0	0
6.00457	0.000599263	0	0	0
